MARCA;MODELO;CC;MM DATA;ABS;MODELO con ABS;Año;KM;Coste;PVP;Margen;Matrícula;Model_id;Fecha
BMW;K 1200 S;1200;K 1200 S;NO;K 1200 S ;2005;20000;3990.00;6590.00;2600.00;0757DHF;27859b60-5fc4-4afd-9dea-abe25669715e;20/07/2023
BMW;R 1200 GS;1200;R 1200 GS gs;NO;R 1200 GS ;2007;75500;4900.00;6590.00;1690.00;6426FVP;94850003-2ea8-428a-b60e-7e9b3926a4a5;25/05/2023
BMW;R 1200 R;1200;R 1200 R 2007;NO;R 1200 R ;2008;17000;4000.00;6590.00;2590.00;7910FZD;0c2e1590-000d-43a4-b083-4dbb59de16e9;21/08/2023
DUCATI;MONSTER 821;821;MONSTER 821;NO;MONSTER 821 ;2015;15000;5400.00;6590.00;1190.00;4436JHC;99165ac9-f445-47e4-a53e-6c07790f80a3;13/03/2023
HARLEY DAVIDSON;SPORTSTER 1200;1200;SPORTSTER 1200;NO;SPORTSTER 1200 ;2007;4289;6250.00;6590.00;340.00;4935GMD;46f4f234-906e-4064-8832-2e1b5cc55558;22/09/2023
HONDA;CB 650;600;CB 650;NO;CB 650 ;2022;14552;5500.00;6590.00;1090.00;8412LVW;bd79c78d-1b42-43c5-a133-87d5e0d6b9f9;08/07/2024
HONDA;CB 650 R;650;CB 650R;NO;CB 650 R ;2019;15470;4920.00;6590.00;1670.00;6549KVG;a1d2491a-65d4-48e5-b769-475333f5405c;23/03/2023
HONDA;CB 650 R;650;CB 650 R;NO;CB 650 R ;2020;20000;5500.00;6590.00;1090.00;2916LGD;a1d2491a-65d4-48e5-b769-475333f5405c;18/07/2023
HONDA;CB 650 R;650;CB 650 R;NO;CB 650 R ;2021;23000;6000.00;6590.00;590.00;2945LMS;a1d2491a-65d4-48e5-b769-475333f5405c;04/08/2023
HONDA;CB 750;755;CB 750;;;2023;1179;5500.00;6590.00;1090.00;6669MMC;ZZZZZZZ;23/09/2024
HONDA;CBR 1000 RR;1000;CBR 1000 RR;NO;CBR 1000 RR ;2009;40000;5000.00;6590.00;1590.00;1907GPM;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;23/01/2023
HONDA;CBR 600;600;HONDA CBR 600 R;NO;CBR 600 ;2008;39296;5500.00;6590.00;1090.00;5504GZB;ad5b5958-14df-42b6-9afb-96500a4ed0b6;22/02/2023
HONDA;CMX 500 REBEL;500;CMX 500 REBEL ABS;ABS;CMX 500 REBEL ABS;2022;5700;5500.00;6590.00;1090.00;7861MBZ;a1c62ad8-ae6e-460f-8606-c0162c006b1d;05/09/2023
HONDA;NC 750 X;745;NC 750 X;;;2018;18767;5300.00;6590.00;1290.00;9183KNB;7d79323a-8066-47e5-8205-5e206a448a18;13/08/2024
HONDA;NC 750 X;745;NC 750 X;;;2021;18569;5000.00;6590.00;1590.00;3447LPL;7d79323a-8066-47e5-8205-5e206a448a18;25/09/2024
KAWASAKI;NINJA 650;650;NINJA 650 2020;NO;NINJA 650 ;2021;14321;5175.00;6590.00;1415.00;0051LTJ;afe307d5-326c-4209-8fb3-35e9e65de720;27/07/2023
KAWASAKI;VERSYS 650;650;VERSYS 650;NO;VERSYS 650 ;2019;22864;420.00;6590.00;6170.00;3397KYY;842b19bd-0ded-4dc1-8ba5-7216e9ddefc7;18/01/2023
KAWASAKI;VULCAN S;650;VULCAN S PERFORMANCE SE;NO;VULCAN S ;2020;3600;5410.00;6590.00;1180.00;8359LKY;ff43b9c4-30f4-4fe5-bd6d-a22306d08737;12/05/2023
KAWASAKI;VULCAN S;650;Vulcan S;NO;VULCAN S ;2018;9800;5500.00;6590.00;1090.00;3573KMR;ff43b9c4-30f4-4fe5-bd6d-a22306d08737;23/05/2023
KAWASAKI;Z 650;650;Z 650 2021;NO;Z 650 ;2022;10300;5400.00;6590.00;1190.00;6804LYL;bca59444-3eb0-4098-aa40-a77bbe6a0925;30/08/2023
KAWASAKI;Z 900;900;Z900 900;NO;Z 900 ;2019;30000;5300.00;6590.00;1290.00;6372KYF;9f1adb0a-c852-475d-a22a-08080cd0a922;17/02/2023
KAWASAKI;Z 900;900;Z 900;NO;Z 900 ;2017;17981;5300.00;6590.00;1290.00;0242JXD;9f1adb0a-c852-475d-a22a-08080cd0a922;20/02/2023
KAWASAKI;Z 900;900;Z 900;NO;Z 900 ;2018;20500;5500.00;6590.00;1090.00;7407KMT;9f1adb0a-c852-475d-a22a-08080cd0a922;21/04/2023
KAWASAKI;Z 900;900;Z 900 ABS;ABS;Z 900 ABS;2019;21200;5500.00;6590.00;1090.00;3161LBF;9f1adb0a-c852-475d-a22a-08080cd0a922;10/08/2023
KAWASAKI;Z 900;900;Z 900 ABS;ABS;Z 900 ABS;2018;23000;5500.00;6590.00;1090.00;0270KKY;9f1adb0a-c852-475d-a22a-08080cd0a922;19/09/2023
KAWASAKI;Z 900;900;Z 900 ABS;ABS;Z 900 ABS;2017;35500;5500.00;6590.00;1090.00;4069KDN;9f1adb0a-c852-475d-a22a-08080cd0a922;21/09/2023
KAWASAKI;Z 900;900;Z 900 ABS;ABS;Z 900 ABS;2019;24500;5600.00;6590.00;990.00;4397KVG;9f1adb0a-c852-475d-a22a-08080cd0a922;27/09/2023
KAWASAKI;Z 900;900;Z 900 ABS;ABS;Z 900 ABS;2017;12700;5450.00;6590.00;1140.00;3714KFC;9f1adb0a-c852-475d-a22a-08080cd0a922;27/10/2023
KAWASAKI;Z 900;900;Z 900 E  ABS;ABS;Z 900 ABS;2018;21100;4800.00;6590.00;1790.00;3074KKB;9f1adb0a-c852-475d-a22a-08080cd0a922;07/12/2023
KAWASAKI;Z 900;900;Z 900 E A2 ABS;ABS;Z 900 ABS;2018;21100;4800.00;6590.00;1790.00;3074KKB;9f1adb0a-c852-475d-a22a-08080cd0a922;07/12/2023
KTM;DUKE 790;790;790 DUKE ABS L;ABS;DUKE 790 ABS;2018;11000;5500.00;6590.00;1090.00;7796KNX;e25668d7-f310-477f-84e4-13dc3190b58b;23/10/2023
KYMCO;AGILITY CITY 125 ;125;AGILITY CITY 125 ;NO;AGILITY CITY 125  ;2022;14100;6200.00;6590.00;390.00;8009LXZ;5e726ee0-475f-4743-8855-3fcc22814b14;27/12/2023
MV AGUSTA;BRUTALE 1090;1078;BRUTALE 1090;;;2014;34000;8500.00;6590.00;-1910.00;1501HVV;3920ab1b-a115-471e-bd1b-f07f89461b6b;23/08/2024
MV AGUSTA;BRUTALE 675;675;BRUTALE 675;NO;BRUTALE 675 ;2015;17000;5800.00;6590.00;790.00;1495JGR;ZZZZZZZ;04/04/2024
SUZUKI;BURGMAN 650;650;BURGMAN 650;NO;BURGMAN 650 ;2016;24600;5500.00;6590.00;1090.00;8067JPF;281a613c-9d3e-42a9-8fe1-730e1375b6e1;25/01/2023
SUZUKI;GSX-R 600;600;GSX R 600;NO;GSX-R 600 ;2010;49398;4300.00;6590.00;2290.00;7375GWF;027acd84-93ca-4ea0-8bd8-d60ccd11a3e8;19/01/2023
SUZUKI;GSX-R 600;600;GSX-R 600;NO;GSX-R 600 ;2010;57172;3600.00;6590.00;2990.00;3932GYW;027acd84-93ca-4ea0-8bd8-d60ccd11a3e8;31/03/2023
SUZUKI;V-STROM 650;650;V-STROM 650 XT ABS;ABS;V-STROM 650 ABS;2020;21000;6200.00;6590.00;390.00;5857LKC;77e17963-e98f-4c23-9d6f-32e2708c1ba9;18/12/2023
YAMAHA;MT 07;690;MT 07;NO;MT 07  ;2021;12500;5600.00;6590.00;990.00;5109LTD;852f745f-b0d6-480d-9013-0ed0ac831d0a;17/08/2023
YAMAHA;MT 07;690;MT 07 ;NO;MT 07  ;2021;1900;5275.00;6590.00;1315.00;4031LNW;852f745f-b0d6-480d-9013-0ed0ac831d0a;23/10/2023
YAMAHA;MT 07;690;MT 07;NO;MT 07 ;2024;4226;5500.00;6590.00;1090.00;6291MMT;852f745f-b0d6-480d-9013-0ed0ac831d0a;03/07/2024
YAMAHA;SCR 950;942;SCR 950;;;2018;3956;5400.00;6590.00;1190.00;3596KLR;ZZZZZZZ;11/10/2024
YAMAHA;T-MAX 530 ;530;T-MAX 530;NO;T-MAX 530  ;2012;31884;5350.00;6590.00;1240.00;7160HMP;8b148fd7-a7a3-4320-b486-f45bbf7e916c;15/02/2023
YAMAHA;TRACER 7;689;TRACER 7;NO;TRACER 7 ;2021;22400;5400.00;6590.00;1190.00;9137LRC;711008a5-cc98-4110-a6eb-e702fd048105;08/07/2024
YAMAHA;TRICITY 300;300;TRICITY 300;NO;TRICITY 300 ;2022;3700;5600.00;6590.00;990.00;7573LXZ;a7a5727c-476a-488a-b024-ab9d46fdebc0;17/04/2024
YAMAHA;XT 660;660;XTZ 660 TENERE;NO;XT 660 ;2016;9980;5400.00;6590.00;1190.00;1275JKH;bbc62b85-048b-4886-add2-f579b6fe3433;18/09/2023
YAMAHA;YZF R1;998;YZF R1 2009;NO;YZF R1 ;2008;27000;4500.00;6590.00;2090.00;9240GNN;ac58e83d-a3c2-4297-a3c3-334020261ff7;04/09/2023
YAMAHA;YZF R1;998;YZF R1 2009;NO;YZF R1 ;2008;27000;4500.00;6590.00;2090.00;9240GNN;ac58e83d-a3c2-4297-a3c3-334020261ff7;04/09/2023
HARLEY DAVIDSON;SPORTSTER 883;883;SPORTSTER 883 R;NO;SPORTSTER 883 ;2006;15200;6500.00;6591.00;91.00;7484DVF;a34332b5-71f5-43d4-ab19-1588174963eb;20/03/2023
HONDA;CB 600 F;649;CB 650;;;2021;2672;5500.00;6599.00;1099.00;6136LTG;bd79c78d-1b42-43c5-a133-87d5e0d6b9f9;22/11/2024
KAWASAKI;Z 900;948;Z 900;;;2018;5276;6100.00;6599.00;499.00;8960KKN;9f1adb0a-c852-475d-a22a-08080cd0a922;28/10/2024
KAWASAKI;Z 900;948;Z 900;;;2021;31582;6600.00;6599.00;-1.00;3915LPM;9f1adb0a-c852-475d-a22a-08080cd0a922;31/10/2024
HONDA;NC 750 X;750;NC 750 X DCT;NO;NC 750 X ;2018;37326;5800.00;6600.00;800.00;4253KNJ;7d79323a-8066-47e5-8205-5e206a448a18;19/01/2023
KAWASAKI;VERSYS 650;650;VERSYS 650;NO;VERSYS 650 ;2020;12600;5800.00;6600.00;800.00;1270LHS;842b19bd-0ded-4dc1-8ba5-7216e9ddefc7;23/03/2023
KAWASAKI;VULCAN S;650;VULCAN S;NO;VULCAN S ;2020;10000;5330.00;6600.00;1270.00;3713LJF;ff43b9c4-30f4-4fe5-bd6d-a22306d08737;14/03/2023
KAWASAKI;VULCAN S;650;VULCAN S;NO;VULCAN S ;2020;7124;5900.00;6600.00;700.00;9781LJG;ff43b9c4-30f4-4fe5-bd6d-a22306d08737;03/05/2023
SUZUKI;GSX-S 750;750;GSX S 750;NO;GSX-S 750 ;2019;20475;6000.00;6600.00;600.00;0025KVY;4976cd51-d644-4915-99f5-32fcee283f3a;12/01/2023
SUZUKI;GSX-S 750;750;GSX-S 750 ;NO;GSX-S 750 ;2021;13100;6500.00;6600.00;100.00;8098LRZ;4976cd51-d644-4915-99f5-32fcee283f3a;24/01/2023
YAMAHA;MT 07;690;MT-07;NO;MT 07  ;2022;6984;5500.00;6600.00;1100.00;5829LWT;852f745f-b0d6-480d-9013-0ed0ac831d0a;30/01/2023
YAMAHA;MT 09;890;MT 09;NO;MT 09 ;2016;26968;6500.00;6600.00;100.00;7730JNY;48bff86f-b7db-4a4f-a6a3-e33ce540952d;22/02/2023
QJMOTOR;SRT 800;754;SRT 800;NO;SRT 800 ;2023;1361;5207.00;6603.00;1397.00;2877MJP;ZZZZZZZ;04/07/2024
MOTO GUZZI;V9;853;V9;;;2023;4;6364.00;6603.31;239.31;0963MGF;2d953bf9-43db-428c-a1a2-3842a4281768;30/09/2024
DUCATI;MONSTER 821;821;Monster 821 DARK;NO;MONSTER 821 ;2016;14945;5950.00;6606.00;656.00;1409JPX;99165ac9-f445-47e4-a53e-6c07790f80a3;31/03/2023
YAMAHA;MT 09;890;MT 09;NO;MT 09 ;2015;13000;5000.00;6610.00;1610.00;3277JFJ;48bff86f-b7db-4a4f-a6a3-e33ce540952d;27/02/2023
PIAGGIO;MP3 400;399;MP3 400;;;2023;10565;6036.00;6610.74;574.74;9248MJK;ZZZZZZZ;16/10/2024
PIAGGIO;MP3 400;399;MP3 400;;;2023;7859;6036.00;6610.74;574.74;9226MJK;ZZZZZZZ;13/11/2024
YAMAHA;T-MAX 530 ;530;T-MAX 530;NO;T-MAX 530  ;2012;35000;5700.00;6621.00;921.00;3614KSY;8b148fd7-a7a3-4320-b486-f45bbf7e916c;21/09/2023
YAMAHA;XSR 700;700;XSR 700;NO;XSR 700 ;2022;7000;5500.00;6639.00;1139.00;0607LXS;6852b76d-a4a9-406a-9088-5c7083c15c12;31/01/2024
BMW;C 650 SPORT;647;C 650 SPORT;;;2019;31711;5600.00;6640.00;1040.00;8460KVW;bfdf9dc5-3480-42ad-8572-7dfd65228e0a;25/09/2024
DUCATI;MONSTER 796;796;MONSTER 796;NO;MONSTER 796 ;2014;10800;5600.00;6640.00;1040.00;9318HXB;d8cac5bb-3b14-4754-9ed6-5c7bd4026ec1;10/06/2024
HONDA;CB 600 F;600;CB 650;NO;CB 600 F ;2020;10400;5900.00;6640.00;740.00;7182LDV;bd79c78d-1b42-43c5-a133-87d5e0d6b9f9;21/03/2024
HONDA;NC 750 X;745;NC 750 X;;;2019;18160;5350.00;6640.00;1290.00;6198LCP;7d79323a-8066-47e5-8205-5e206a448a18;30/09/2024
KAWASAKI;Z 900;900;Z 900;NO;Z 900 ;2021;43969;5700.00;6640.00;940.00;1746LNV;9f1adb0a-c852-475d-a22a-08080cd0a922;28/03/2024
KYMCO;AK 550;550;AK550;NO;AK 550 ;2019;16000;5150.00;6640.00;1490.00;0274KTL;6c7df06d-6eaa-4ac8-b8da-da050baf78a9;25/04/2022
SUZUKI;INTRUDER 1500;1462;INTRUDER 1500;NO;INTRUDER 1500 ;2009;37000;5000.00;6640.00;1640.00;5309GRK;ZZZZZZZ;11/06/2024
TRIUMPH;EIGHT MILE 125;125;STREET TRIPLE S;NO;EIGHT MILE 125 ;2020;8147;5500.00;6640.00;1140.00;1459LFL;2c09e170-e8cd-4d0b-bea5-2f257d399227;11/12/2023
TRIUMPH;STREET TRIPLE 675;675;STREET TRIPLE S;NO;STREET TRIPLE 675 ;2020;8147;5500.00;6640.00;1140.00;1459LFL;d547b5a3-0122-46c2-9a4c-66d9e054c407;11/12/2023
YAMAHA;T-MAX 530 ;530;T-MAX 530 ABS IRON MAX;NO;T-MAX 530  ;2015;39413;7000.00;6640.00;-360.00;0968JHL;8b148fd7-a7a3-4320-b486-f45bbf7e916c;16/01/2024
YAMAHA;TRICITY 300;300;TRICITY 300;NO;TRICITY 300 ;2021;18003;6000.00;6640.00;640.00;5307LRV;a7a5727c-476a-488a-b024-ab9d46fdebc0;20/06/2024
YAMAHA;XSR 700;700;XSR 700;NO;XSR 700 ;2020;5611;6000.00;6640.00;640.00;4166LFL;6852b76d-a4a9-406a-9088-5c7083c15c12;23/05/2023
HARLEY DAVIDSON;SPORTSTER 883;883;SPORTSTER 883;;;2010;23521;6000.00;6649.00;649.00;0496GYJ;a34332b5-71f5-43d4-ab19-1588174963eb;08/11/2024
HONDA;CBR 1000 RR;998;CBR 1000 RR;;;2005;14871;5400.00;6649.00;1249.00;0319DPF;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;29/10/2024
HONDA;CBR 1000 RR;998;CBR 1000 RR;;;2005;14871;5400.00;6649.00;1249.00;0319DPF;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;31/10/2024
KAWASAKI;VULCAN S;650;VULCAN S;NO;VULCAN S ;2020;3547;5830.00;6650.00;820.00;5689LGB;ff43b9c4-30f4-4fe5-bd6d-a22306d08737;06/03/2023
KAWASAKI;Z 650;650;Z 650 RS;NO;Z 650 ;2022;2143;5700.00;6650.00;950.00;8256LZB;bca59444-3eb0-4098-aa40-a77bbe6a0925;09/03/2023
TRIUMPH;TIGER 800;800;TIGER 800 XRX ABS;ABS;TIGER 800 ABS;2016;53000;5700.00;6650.00;950.00;7901JPM;7cbf1061-7521-4d64-8524-61d6a010a10f;17/05/2023
YAMAHA;MT 07;690;MT 07 2021;NO;MT 07  ;2022;2300;5900.00;6650.00;750.00;8599LZG;852f745f-b0d6-480d-9013-0ed0ac831d0a;03/05/2023
YAMAHA;XSR 900;900;XSR 900;NO;XSR 900 ;2016;13063;5700.00;6650.00;950.00;8235KRM;4b60f603-9fd6-438b-a9e0-10818e263244;24/01/2023
DUCATI;MONSTER 797;796;MONSTER 797;NO;MONSTER 797 ;2018;16300;4500.00;6670.00;2170.00;4924KNB;7943fde1-de32-476f-9467-8dd8177d0e86;17/11/2022
KAWASAKI;NINJA ZX-6R;600;ZX6R;NO;NINJA ZX-6R ;2013;41785;4700.00;6670.00;1970.00;6748HTF;c7d53796-d685-45e0-b3ec-90fad9daa544;04/01/2023
SUZUKI;INTRUDER M 800;800;INTRUDERM800;NO;INTRUDER M 800 ;2010;22084;4100.00;6670.00;2570.00;2710GTX;f1a59ba7-90c9-4e52-afa4-e32ed7a8f30c;09/01/2023
DUCATI;MONSTER 821;821;MONSTER 821;NO;MONSTER 821 ;2015;29087;5500.00;6680.00;1180.00;6519JGP;99165ac9-f445-47e4-a53e-6c07790f80a3;10/11/2022
HONDA;CB 650 R;650;Cb650r A2;NO;CB 650 R ;2019;8000;6200.00;6680.00;480.00;2628LBF;a1d2491a-65d4-48e5-b769-475333f5405c;19/04/2023
HONDA;CBR 1000 RR;1000;CBR 1000 RR FIREBLADE REPSOL;NO;CBR 1000 RR ;2007;30000;5000.00;6680.00;1680.00;1632FNV;647c57dc-0beb-4ca9-8264-6ffcb2b0d277;13/06/2023
KTM;DUKE 790;790;DUKE 790;NO;DUKE 790 ;2018;8700;6000.00;6680.00;680.00;0693KLP;e25668d7-f310-477f-84e4-13dc3190b58b;14/02/2023
KAWASAKI;Z 900;900;Z 900;NO;Z 900 ;2017;8000;5900.00;6685.00;785.00;5573KDR;9f1adb0a-c852-475d-a22a-08080cd0a922;20/04/2023
BMW;C 400 GT;400;C 400 GT;NO;C 400 GT ;2023;4147;5600.00;6690.00;1090.00;4691MDN;c07e336d-e772-453f-ad90-ca6463e65fc4;15/04/2024
BMW;C 650 SPORT;650;C650 SPORT;NO;C 650 SPORT ;2017;24556;5230.00;6690.00;1460.00;6887KFF;bfdf9dc5-3480-42ad-8572-7dfd65228e0a;25/04/2023
BMW;F 700 GS;750;F700 GS;NO;F 700 GS ;2015;7602;5800.00;6690.00;890.00;8148JFN;664a94fb-d524-43ed-8bf6-20e5e9be32d6;15/05/2023
BMW;F 700 GS;750;F 700 GS ;NO;F 700 GS ;2017;42000;5500.00;6690.00;1190.00;4903JWG;664a94fb-d524-43ed-8bf6-20e5e9be32d6;19/06/2023
BMW;F 900 R ;900;F900R;NO;F 900 R  ;2020;0;7300.00;6690.00;-610.00;9406 LJN;cc2c832a-084f-4fa3-b57d-56de643950ad;18/06/2024
BMW;R 1200 R;1200;R 1200 R;NO;R 1200 R ;2008;28000;6600.00;6690.00;90.00;4648GCV;0c2e1590-000d-43a4-b083-4dbb59de16e9;29/05/2023
BMW;R 1200 RT;1200;R1200 RT;NO;R 1200 RT ;2005;79000;5500.00;6690.00;1190.00;3206DNS;0c3ff9e3-9dfe-4cdc-86c5-489f9129b072;26/01/2023
CF MOTO;CF 800 MT;799;CF 800 MT;;;2022;12272;6293.00;6690.00;397.00;0880LZY;b98e0460-4802-45af-9781-3d380b7d9c8c;18/09/2024
DUCATI;HYPERSTRADA 821;821;HYPERSTRADA HYPERSTRADA;NO;HYPERSTRADA 821 ;2013;39500;5500.00;6690.00;1190.00;9177HPN;ZZZZZZZ;08/05/2023
DUCATI;MONSTER 1100;1100;MONSTER 1100 2008;NO;MONSTER 1100 ;2011;40000;5000.00;6690.00;1690.00;1004HFT;827b1971-aa5a-4302-8852-460032bd1381;04/09/2023
DUCATI;MONSTER 1100;1100;MONSTER;NO;MONSTER ;2017;30100;6030.00;6690.00;660.00;6793KLG;827b1971-aa5a-4302-8852-460032bd1381;17/01/2024
DUCATI;MONSTER 821;821;821 monster;NO;MONSTER 821 ;2017;15000;5100.00;6690.00;1590.00;1810JXM;99165ac9-f445-47e4-a53e-6c07790f80a3;11/04/2023
DUCATI;MONSTER 821;821;821 monster;NO;MONSTER 821 ;2017;15000;5100.00;6690.00;1590.00;1810JXM;99165ac9-f445-47e4-a53e-6c07790f80a3;11/04/2023
DUCATI;SCRAMBLER;;SCRAMBLER SCRAMBLER;NO;SCRAMBLER ;2015;28136;5500.00;6690.00;1190.00;3840JDS;ZZZZZZZ;23/03/2023
DUCATI;SCRAMBLER DESERT SLED;800;SCRAMBLER DESERT SLED;NO;SCRAMBLER DESERT SLED ;2017;33532;5400.00;6690.00;1290.00;7784KDG;523fbd5a-e03f-4b5d-b4c9-090cc4e987e7;31/05/2024
HARLEY DAVIDSON;SPORTSTER 883;883;DAVIDSON SPORTSTER 883;NO;SPORTSTER 883 ;2010;35800;5300.00;6690.00;1390.00;6835GXG;a34332b5-71f5-43d4-ab19-1588174963eb;31/01/2024
HARLEY DAVIDSON;STREET 750;750;STREET 750 ABS;ABS;STREET 750 ABS;2018;2200;5500.00;6690.00;1190.00;1881KNV;a3f086a4-0f7d-4c25-b849-bfb6eb610310;06/06/2023
HONDA;CB 500 X ;500;CB 500 X ABS;ABS;CB 500 X  ABS;2021;800;5800.00;6690.00;890.00;5660LTH;ff83fa98-586a-4650-8621-c1714530245c;26/07/2023
HONDA;CB 650 R;650;CB 650 R;NO;CB 650 R ;2019;20000;5400.00;6690.00;1290.00;7856KWF;a1d2491a-65d4-48e5-b769-475333f5405c;04/09/2023
HONDA;INTEGRA 750;700;INTEGRA 750;NO;INTEGRA 750 ;2019;42700;4500.00;6690.00;2190.00;9446KMY;f94d1a9d-7cee-46da-a284-a122134ba305;10/06/2024
HONDA;NC 750 S;750;NC750 S DCT;NO;NC 750 S ;2019;9100;5500.00;6690.00;1190.00;1130LCZ;f356f510-97bd-4414-8a6f-74ee13cdd631;08/02/2023
HONDA;NC 750 X;745;NC 750 X;;;2021;9700;5193.00;6690.00;1497.00;5472LPR;7d79323a-8066-47e5-8205-5e206a448a18;21/08/2024
HUSQVARNA;701 SUPERMOTO;693;SUPERMOTO 701;NO;701 SUPERMOTO ;2017;20900;6000.00;6690.00;690.00;9333KCV;5dc1d252-89fe-4374-bc55-ef3f7bf8acfb;06/06/2023
HUSQVARNA;FE 450;449;FE 450;NO;FE 450 ;2018;1;4500.00;6690.00;2190.00;1111AAA;ZZZZZZZ;13/06/2024
HYOSUNG;BOBBER GV-125;125;BOBBER GV-125 S;NO;BOBBER GV-125 ;2021;6000;5200.00;6690.00;1490.00;5971LRV;bc648c3d-1106-4cc6-9b62-fba30bafcfd3;29/12/2023
KAWASAKI;VERSYS 650;650;VERSYS 650 ABS;ABS;VERSYS 650 ABS;2019;10500;5360.00;6690.00;1330.00;5030KYV;842b19bd-0ded-4dc1-8ba5-7216e9ddefc7;29/09/2023
KAWASAKI;VULCAN S;650;VULCAN S;NO;VULCAN S ;2018;7500;5500.00;6690.00;1190.00;8573KKY;ff43b9c4-30f4-4fe5-bd6d-a22306d08737;21/02/2023
KAWASAKI;VULCAN S;650;Vulcan S ;NO;VULCAN S ;2019;9000;5500.00;6690.00;1190.00;7789KST;ff43b9c4-30f4-4fe5-bd6d-a22306d08737;20/04/2023
KAWASAKI;VULCAN S;650;VULCAN S ABS;ABS;VULCAN S ABS;2019;3000;5600.00;6690.00;1090.00;4448KXF;ff43b9c4-30f4-4fe5-bd6d-a22306d08737;05/09/2023
KAWASAKI;VULCAN S;650;VULCAN S;NO;VULCAN S ;2022;4056;5500.00;6690.00;1190.00;8923LZP;ff43b9c4-30f4-4fe5-bd6d-a22306d08737;09/07/2024
KAWASAKI;Z 1000;1043;Z 1000;;;2011;46809;4690.00;6690.00;2000.00;9292HCP;a157226b-13c4-4350-b11b-7bcc0be51761;28/08/2024
KAWASAKI;Z 1000;1043;Z 1000;;;2011;46809;4690.00;6690.00;2000.00;9292HCP;a157226b-13c4-4350-b11b-7bcc0be51761;10/09/2024
KAWASAKI;Z 650;650;Z 650;NO;Z 650 ;2022;1483;5500.00;6690.00;1190.00;8157LWR;bca59444-3eb0-4098-aa40-a77bbe6a0925;12/01/2023
KAWASAKI;Z 800;800;Z 800;NO;Z 800 ;2015;27500;5300.00;6690.00;1390.00;1047JHL;5266bcd4-2ef0-4a0a-bb56-021e82002eea;22/03/2023
KAWASAKI;Z 900;900;Z 900;NO;Z 900 ;2019;2225;5500.00;6690.00;1190.00;1326KWZ;9f1adb0a-c852-475d-a22a-08080cd0a922;13/02/2023
KAWASAKI;Z 900;900;Z 900;NO;Z 900 ;2018;17800;5350.00;6690.00;1340.00;3448KHS;9f1adb0a-c852-475d-a22a-08080cd0a922;16/02/2023
KAWASAKI;Z 900;900;Z 900 PERFORMANCE ABS;ABS;Z 900 ABS;2019;33000;5500.00;6690.00;1190.00;8788KKN;9f1adb0a-c852-475d-a22a-08080cd0a922;19/07/2023
KAWASAKI;Z 900;900;Z 900 ABS;ABS;Z 900 ABS;2018;7800;5075.00;6690.00;1615.00;6672KKV;9f1adb0a-c852-475d-a22a-08080cd0a922;11/08/2023
KAWASAKI;Z 900;900;Z 900;NO;Z 900 ;2020;32314;6100.00;6690.00;590.00;7818LLP;9f1adb0a-c852-475d-a22a-08080cd0a922;24/04/2024
KAWASAKI;ZZR 1400;1400;ZZR 1400;NO;ZZR 1400 ;2008;30000;4000.00;6690.00;2690.00;5149GFR;26ba8c9b-7f9a-441e-a3bf-35772f6b5bff;05/05/2023
KTM;ADVENTURE 1090;1050;1090 ADVENTURE;NO;ADVENTURE 1090 ;2017;78100;6500.00;6690.00;190.00;4394JWG;e06ab49d-b4ba-4bde-a664-3d6162efcab6;03/07/2024
KTM;ADVENTURE 790;799;790 ADVENTURE;NO;ADVENTURE 790 ;2019;19546;8500.00;6690.00;-1810.00;5892KWG;4375d740-cac3-4dc1-aaaa-205afc4447dc;14/06/2024
SUZUKI;GSR 750;750;GSR 750 ;NO;GSR 750 ;2017;36000;5200.00;6690.00;1490.00;2291JYF;28c678ed-e81c-4877-b12e-e7bca9b0306c;20/12/2023
SUZUKI;GSX-R 1000;1000;GSX-R;NO;GSX-R 1000 ;2012;61000;5800.00;6690.00;890.00;5406HHV;67aa0573-fd94-4749-8baa-48a7f208e4ea;30/01/2024
SUZUKI;GSX-R 600;600;GSXR 600;NO;GSX-R 600 ;2010;38000;5400.00;6690.00;1290.00;3196GXK;027acd84-93ca-4ea0-8bd8-d60ccd11a3e8;20/02/2023
SUZUKI;GSX-R 600;600;GSX R 600;NO;GSX-R 600 ;2013;44000;6000.00;6690.00;690.00;6920HRW;027acd84-93ca-4ea0-8bd8-d60ccd11a3e8;22/05/2023
SUZUKI;V-STROM 650;650;V-STROM 650 ABS;ABS;V-STROM 650 ABS;2018;6000;5700.00;6690.00;990.00;9816KPH;77e17963-e98f-4c23-9d6f-32e2708c1ba9;31/05/2023
SUZUKI;V-STROM 650;650;V-STROM 650;NO;V-STROM 650 ;2021;35000;5400.00;6690.00;1290.00;9827LRY;77e17963-e98f-4c23-9d6f-32e2708c1ba9;17/04/2024
SYM;MAXSYM 508;508;MAXSYM 508;NO;MAXSYM 508 ;2022;9800;7500.00;6690.00;-810.00;1554LZP;2a44c231-e2b8-4956-94ae-effdabf5571a;20/06/2024
